'COLORSTYLE','SKU','PO_HDR','COUNTRY_OF_ORIGIN','MATERIAL','PRODUCT_SHORT_NAME','PRODUCT_LONG_DESCRIPTION','COLOR_GROUP','COLOR_DESCRIPTION','BULLET_1','BULLET_2','BULLET_3','BULLET_4','BULLET_5','BULLET_6','BULLET_7','BULLET_8','BULLET_9','WEIGHT','KEYWORD_OCCASION'
319253901,'101000007571',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892711',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892698',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892698',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007569',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892735',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007567',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007574',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892650',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007568',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892674',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892711',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892650',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007573',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892681',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007570',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892674',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'101000007570',116297,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892667',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892667',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319253901,'891950892735',114014,'VN','Leather / Fabric / Rubber','Prada Sport granite leather lace-up and papaya stripe sole sneakers','Look sharp from head-to-toe with sleek and comfortable footwear from Prada Sport.','Granite / Papaya / White','Grey','Grained leather upper','Softly squared toe','Lace up vamp','Rubberized logo strip on tongue','Molded rubber sole with striped sides','½'''' heel','All measurements are approximate','','',,''
319254101,'891950892919',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090290',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007589',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892872',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892834',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007583',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090283',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892858',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892902',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007585',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007585',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090276',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007582',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007584',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007588',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892889',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892919',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090283',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892841',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007587',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090320',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090290',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892896',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892858',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090337',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090337',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090306',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007586',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007589',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090320',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090276',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090313',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090306',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007581',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007583',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892865',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892896',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892902',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892834',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007584',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892889',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007582',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892865',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891952090313',116266,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892841',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007586',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007581',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'891950892872',114014,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007588',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319254101,'101000007587',116297,'VN','Leather / Fabric / Rubber','Prada Sport black leather mesh panel lace up sneakers','Look sharp from head-to-toe with sleek footwear from Prada Sport.','Black','Black','Smooth leather upper with contrast mesh paneling throughout','Rounded toe','Lace-up vamp','Rubberized logo stripe at tongue','Fabric and leather interior lining','Rubber sole with striped side','1'''' heel','All measurements are approximate','',,''
319257001,'891950896498',113996,'IT','Leather','midnight leather lace up oxfords','Timeless Gucci style paired with fine Italian craftsmanship make these oxfords an obvious choice.','Midnight','Blue','Smooth leather upper','Rounded toe','Lace up vamp','Leather lining','Leather sole','1'''' heel','','All measurements are approximate','',,''
319257001,'101000007108',116297,'IT','Leather','midnight leather lace up oxfords','Timeless Gucci style paired with fine Italian craftsmanship make these oxfords an obvious choice.','Midnight','Blue','Smooth leather upper','Rounded toe','Lace up vamp','Leather lining','Leather sole','1'''' heel','','All measurements are approximate','',,''
319257001,'891950896528',113996,'IT','Leather','midnight leather lace up oxfords','Timeless Gucci style paired with fine Italian craftsmanship make these oxfords an obvious choice.','Midnight','Blue','Smooth leather upper','Rounded toe','Lace up vamp','Leather lining','Leather sole','1'''' heel','','All measurements are approximate','',,''
319257001,'101000007109',116297,'IT','Leather','midnight leather lace up oxfords','Timeless Gucci style paired with fine Italian craftsmanship make these oxfords an obvious choice.','Midnight','Blue','Smooth leather upper','Rounded toe','Lace up vamp','Leather lining','Leather sole','1'''' heel','','All measurements are approximate','',,''
319257001,'101000007105',116297,'IT','Leather','midnight leather lace up oxfords','Timeless Gucci style paired with fine Italian craftsmanship make these oxfords an obvious choice.','Midnight','Blue','Smooth leather upper','Rounded toe','Lace up vamp','Leather lining','Leather sole','1'''' heel','','All measurements are approximate','',,''
319257001,'891950896498',113996,'IT','Leather','midnight leather lace up oxfords','Timeless Gucci style paired with fine Italian craftsmanship make these oxfords an obvious choice.','Midnight','Blue','Smooth leather upper','Rounded toe','Lace up vamp','Leather lining','Leather sole','1'''' heel','','All measurements are approximate','',,''
